code,product_name,quantity,packaging_en,brands_en,categories_en,origins_en,labels_en,countries_en,nutriscore_grade,pnns_groups_1,pnns_groups_2,food_groups_en,environmental_score_score,environmental_score_grade,main_category_en,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g
20039035,"Mixed Vegetables kasvissekoitus","1000 g","de:plastiktüte","Freshona","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Frozen foods,Frozen plant-based foods,Frozen vegetables,Frozen plant-based foods mixes","","","Finland,France,Germany","a","Fruits and vegetables","Vegetables","Fruits and vegetables,Vegetables",,"unknown","Frozen plant-based foods mixes","",""
20039943,"Paahteinen pekoni & paahdettu sipuli","320 g","Glass","Grillimaisteri","Meats and their products,Prepared meats,Sausages","","No gluten,No lactose","Finland,France","e","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"unknown","Sausages","",""
20045142,"Peanut butter cups","150g","Plastic,Pp-polypropylene,Pp-film-packet","mister-choc","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bars","","Sustainable farming,UTZ Certified,UTZ Certified Cocoa","Finland,France,Germany","e","Sugary snacks","Biscuits and cakes","Sugary snacks,Biscuits and cakes",,"unknown","Bars","",""
20046323,"Peanut & choco minis","350 g","Plastic,Pp-polypropylene,fi:green-dot","mister-choc","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies","","Sustainable farming,Green Dot,Made in Spain,UTZ Certified,UTZ Certified Cocoa","Finland,France,Spain","e","Sugary snacks","Sweets","Sugary snacks,Sweets",,"unknown","Chocolate candies","",""
20093099,"Makaron Farfalle","500g","Plastic,Dry","Combino","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Cereal pastas,Dry pastas,Durum wheat pasta,Farfalle,es:Farfalle de trigo duro","","Vegetarian,Vegan,Made in Italy","Czech Republic,Finland,France,Germany","a","Cereals and potatoes","Cereals","Cereals and potatoes,Cereals",,"unknown","es:Farfalle de trigo duro","",""
20351922,"Tortellini With Spinach And Ricotta","400g","fr:produkt,fr:sachet-plastique","Toque-du-chef,Chef-select","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Meals,Pasta dishes,Pastas,Stuffed pastas,Tortellini","","Vegetarian,European Vegetarian Union,Green Dot","Finland,France,Germany,Switzerland","c","Cereals and potatoes","Cereals","Cereals and potatoes,Cereals",,"unknown","Tortellini","",""
20556372,"Mojito mocktail alkoholiton","750 ml","Plastic,Bottle","Solevita","Beverages and beverages preparations,Beverages,Desserts,Frozen foods,Frozen desserts,Non-alcoholic beverages,Sweetened beverages","","No alcohol,fr:produits-faisant-reference-au-mojito","Finland,France","e","Beverages","Sweetened beverages","Beverages,Sweetened beverages",,"unknown","Sweetened beverages","",""
20707552,"Mini Pralinés","100g","Plastic,Cardboard,Film,Non-corrugated cardboard","J-d-gross","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bonbons,Assorted chocolate candies","","Fair trade,Sustainable farming,Fairtrade cocoa,Made in Germany,UTZ Certified","Finland,Germany,Spain","e","Sugary snacks","Sweets","Sugary snacks,Sweets",,"unknown","Assorted chocolate candies","",""
20714413,"Allsorts","230g ℮","Plastic,Bag","sugarland,sweet-corner","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bonbons","","Made-in-netherlands","Denmark,Finland,France,Sweden","e","Sugary snacks","Sweets","Sugary snacks,Sweets",,"unknown","Bonbons","",""
20884154,"Fruit for smoothies pineapple, papaya, mango","3x150g","Plastic,Bag,Frozen","Lidl","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Frozen foods,Fruits based foods,Frozen plant-based foods,Fruits,Tropical fruits,Frozen fruits,Frozen mixed fruits,Frozen tropical fruits,Frozen mixed tropical fruits","","Green Dot,Keyhole,Made in Germany,fi:Sydänmerkki","Finland,Germany,Spain,United Kingdom","a","Fruits and vegetables","Fruits","Fruits and vegetables,Fruits",,"unknown","Frozen mixed tropical fruits","",""
20942243,"Cramberry-Sultaninen-Mix","200g","Bag,Plastic-bag","alesto","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Dried products,Fruits based foods,Dried plant-based foods,Dried fruits","","Green Dot","Finland,France,Germany,Spain","d","Fruits and vegetables","Dried fruits","Fruits and vegetables,Dried fruits",,"unknown","Dried fruits","",""
3392590601536,"Pizzakit Orginal","600 g","Plastic,Cardboard,Container","pop","Meal kits","","Vegetarian,Vegan,European Vegetarian Union,European Vegetarian Union Vegan,No1-i-sverige","Finland,France,Germany,Sweden","c","unknown","unknown","",,"unknown","Meal kits","",""
4000177997000,"Kirsche","0.2l","Plastic,Cardboard,Paperboard","capri-sonne,capri-sun","Beverages and beverages preparations,Beverages,Sweetened beverages","","Vegetarian,No preservatives,Vegan,No colorings","Austria,Belgium,Finland,France,Germany,Greece,Ireland,Italy,Netherlands,Spain,Sweden,Switzerland,United Kingdom","d","Beverages","Sweetened beverages","Beverages,Sweetened beverages",,"unknown","Sweetened beverages","",""
4000415028701,"Chocolat trilogia strawberry","100 g,","Container","schogetten","Snacks,Sweet snacks,Cocoa and its products,Chocolates","","Green Dot","Estonia,Finland,Latvia,Lithuania,Romania,Russia,Sweden,United Kingdom","e","Sugary snacks","Chocolate products","Sugary snacks,Chocolate products",,"unknown","Chocolates","",""
4001686826355,"Ostereier","230g","Bag","Haribo","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bonbons","","Made in the EU,No artificial colors","Finland,Germany","e","Sugary snacks","Sweets","Sugary snacks,Sweets",,"unknown","Bonbons","",""
4001724010753,"Pizza Rustica","540g","Plastic,Container,sv:green-dot","Dr. Oetker","Frozen foods,Meals,Pizzas pies and quiches,Pizzas,Frozen pizzas and pies,Frozen pizzas,Pepperoni pizzas","","Do not freeze again,Green Dot,Nutriscore,Nutriscore Grade C","Finland,Sweden","d","Composite foods","Pizza pies and quiches","Composite foods,Pizza pies and quiches",,"unknown","Pepperoni pizzas","",""
4001724017547,"Ristorante Piccolissima Prosciutto","216 g","Plastic,Box,Cardboard","Dr. Oetker","Frozen foods,Meals,Pizzas pies and quiches,Pizzas,Frozen pizzas and pies,Frozen pizzas","","Do not freeze again,Green Dot","Denmark,Finland,Greece,Norway,Portugal,Sweden","d","Composite foods","Pizza pies and quiches","Composite foods,Pizza pies and quiches",,"unknown","Frozen pizzas","",""
4001724029526,"Rustica Pizza Double Pepperoni 565g Dr.Oetker","565 g","Paper","dr-oetker-norge","Frozen foods,Meals,Pizzas pies and quiches,Pizzas,Frozen pizzas and pies,Frozen pizzas,Pepperoni pizzas","","","Finland,France","unknown","Composite foods","Pizza pies and quiches","Composite foods,Pizza pies and quiches",,"unknown","Pepperoni pizzas","",""
4002971244007,"Columbian Coffee Pudding","200 g","Plastic,Multilayer-composite,Pot,Pp-polypropylene,Plastic/aluminium,Ps-polystyrene,Plastic/aluminium","Ehrmann","Dairies,Desserts,Dairy desserts,Entremets - mousses and creamy puddings,Puddings,Creamy puddings,Refrigerated creamy puddings","","No gluten,Green Dot,No added sugar,No lactose","Austria,Finland,Germany,Spain","a","Milk and dairy products","Dairy desserts","Milk and dairy products,Dairy desserts",,"unknown","Refrigerated creamy puddings","",""
4002971244403,"High Protein Hazelnut Pudding","200 g","Plastic,Metal,Pp-polypropylene,Recyclable Metals,Aluminium,Ps-polystyrene,it:c-alu-90","Ehrmann","Dairies,Desserts,Dairy desserts,Entremets - mousses and creamy puddings,Puddings,Creamy puddings,Refrigerated creamy puddings","","Low or no fat,No gluten,No added sugar,No lactose","Finland,Germany,Italy,Portugal","a","Milk and dairy products","Dairy desserts","Milk and dairy products,Dairy desserts",,"unknown","Refrigerated creamy puddings","",""
4002971283402,"High Protein Hazelnut Mousse","200g","Plastic","Ehrmann","Dairies,Desserts,Dairy desserts,Мляко","","No gluten,No added sugar,No lactose","Finland,Germany","b","Milk and dairy products","Dairy desserts","Milk and dairy products,Dairy desserts",,"unknown","Мляко","",""
4002971303506,"High Protein Caramel Pudding***","200 g","Plastic,Pp-polypropylene","Ehrmann","Desserts,Puddings","","Low or no fat,Low fat,No gluten,Source of proteins,High proteins,No added sugar,No lactose,With sweeteners","Finland,Italy,Portugal,Spain,Sweden","a","Milk and dairy products","Dairy desserts","Milk and dairy products,Dairy desserts",,"unknown","Puddings","",""
4002971306101,"Veo Chocolate Pudding","175 g","Plastic,Metal,Pp-polypropylene,Recyclable Metals,Aluminium","Ehrmann","Plant-based foods and beverages,Plant-based foods,Dairy substitutes,Desserts,Vegan products,Non-dairy desserts,Puddings,Chocolate desserts","","Vegetarian,Vegan,European Vegetarian Union,European Vegetarian Union Vegan","Czech Republic,Finland,Germany","c","Milk and dairy products","Dairy desserts","Milk and dairy products,Dairy desserts",,"unknown","Chocolate desserts","",""
4002971306903,"Pudink slaný karamel","190 g","Plastic,Metal","Ehrmann","Plant-based foods and beverages,Dairy substitutes,Desserts,Vegan products,Non-dairy desserts,Puddings","","Vegetarian,Vegan,European Vegetarian Union,European Vegetarian Union Vegan","Czech Republic,Finland,Germany,Sweden","c","Milk and dairy products","Dairy desserts","Milk and dairy products,Dairy desserts",,"unknown","Puddings","",""
4008400301327,"Duplo","11 x 18,2 g = 200,2 g","Cardboard,Paperboard,de:green-dot","Ferrero","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bars,Bonbons,Candy chocolate bars","","No preservatives,Green Dot,No colorings,No dyes or preservatives","Finland,France,Germany","e","Sugary snacks","Biscuits and cakes","Sugary snacks,Biscuits and cakes",,"unknown","Candy chocolate bars","",""
4044019390031,"Creamed coconut pur","200g","Brick,Container","Morgenland","Plant-based foods and beverages,Plant-based foods,Plant-based creams,Plant-based creams for cooking,Coconut-based creams for cooking","","Organic,Vegetarian,EU Organic,Vegan,EG-Öko-Verordnung,LK-BIO-149","Finland,France,Germany","d","unknown","unknown","",,"unknown","Coconut-based creams for cooking","",""
4044889002577,"Rice Choc 40% Cacao","100 g e","Paper,Tray","Vivani","Snacks,Sweet snacks,Cocoa and its products,Chocolates,Plant milk chocolates","","Fair trade,Organic,Vegetarian,EU Organic,Fairtrade International,No GMOs,Non-EU Agriculture,Vegan,EG-Öko-Verordnung,DE-ÖKO-013,EU Agriculture,EU/non-EU Agriculture,Green Dot","Finland,France","e","Sugary snacks","Chocolate products","Sugary snacks,Chocolate products",,"unknown","Plant milk chocolates","",""
4056489009184,"Tortelloni Pesto Basilico","250g","Bag,Fresh,fr:07,fr:glaser","Toque-du-chef,Chef-select","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Meals,Pasta dishes,Pastas,Stuffed pastas,Tortelloni","","Vegetarian,Nutriscore,Nutriscore Grade C,Nutriscore Grade D,V-Label International","Finland,France,Germany,Hungary,Spain,United Kingdom","b","Cereals and potatoes","Cereals","Cereals and potatoes,Cereals",,"unknown","Tortelloni","",""
4056489117056,"Cevapcici","350g","Plastic,Other-plastics","Culinea,Lidl","Meats and their products,Frozen foods,Meals,Meat preparations,Meats,Meals with meat,Beef dishes,Frozen meat preparations","","No lactose","Finland,Germany","d","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",,"unknown","Frozen meat preparations","",""
4056489117063,"Maustettu naudanlihakääryle /Cevapcici","1kg","Plastic","Culinea","Meats and their products,Beef and its products,Frozen foods,Meat preparations,Meats,Beef,Frozen meats,Frozen meat preparations","","","Finland,Germany","d","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",,"unknown","Frozen meat preparations","",""
4056489168096,"Vegetable stock","120 g","es:aluminio,es:carton","Kania,Lidl","Plant-based foods and beverages,Plant-based foods,Condiments,Dried products,Dried plant-based foods,Spices,Dried products to be rehydrated,Broths,Dehydrated broths,Vegetable broths,Bouillon cubes,Dehydrated vegetable bouillons","","No gluten,Vegetarian,No preservatives,Vegan,European Vegetarian Union,European Vegetarian Union Vegan","Denmark,Finland,France,Germany,Netherlands,Spain,Sweden","not-applicable","unknown","unknown","",,"unknown","Dehydrated vegetable bouillons","",""
4056489249818,"Mini braatvursti","300g","Plastic-pouch","Dulano","Meats and their products,Meats,Prepared meats,Sausages","","","Finland,Germany","unknown","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"unknown","Sausages","",""
4056489482017,"Vegan Lasagne","400 g","Metal,Plastic,Recyclable Metals,Aluminium,Other-plastics","lidl,vemondo","Meals,Pasta dishes,Prepared lasagne,Vegetarian lasagne","","Vegetarian,Vegan,European Vegetarian Union,European Vegetarian Union Vegan","Finland,Germany,Greece,Portugal,Spain,Sweden","c","Composite foods","One-dish meals","Composite foods,One-dish meals",,"unknown","Vegetarian lasagne","",""
4260024180256,"","2pcs","Plastic","honning-as,schlagfix","Plant-based foods and beverages,Dairy substitutes,Mascarpone substitutes","","No gluten","Finland,France,Germany","d","unknown","unknown","",,"unknown","Mascarpone substitutes","",""
4260480781455,"Spinatico","","Produkt","Grillido","","","","Finland,Germany","unknown","unknown","unknown","",,"unknown","","",""
5000159442008,"Twix miniatures 130g","130 g","Bag","Twix","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Bars,Chocolate candies,Bars-covered-with-chocolate","","Green Dot","Finland,France,Italy","e","Sugary snacks","Biscuits and cakes","Sugary snacks,Biscuits and cakes",,"unknown","Bars-covered-with-chocolate","",""
5000159493338,"Mars Bites","150g","Plastic","Mars","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies","","Green Dot","Finland,France","e","Sugary snacks","Sweets","Sugary snacks,Sweets",,"unknown","Chocolate candies","",""
5000159493475,"Bites bolsa 154 g","154g","Bag","Mars","Snacks,Sweet snacks,Confectioneries","","Green Dot","Finland,France,Germany","e","Sugary snacks","Sweets","Sugary snacks,Sweets",,"unknown","Confectioneries","",""
5000159512459,"Twix Ginger cookie","2 x 23g ℮","Plastic,fi:green-dot","Twix,Mars","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Bars,Chocolate candies,Bars-covered-with-chocolate","","Green Dot","Finland,Italy","e","Sugary snacks","Biscuits and cakes","Sugary snacks,Biscuits and cakes",,"unknown","Bars-covered-with-chocolate","",""
5000159527118,"Dark Chocolate Nut","50 gm","Plastic","be-kind","Plant-based foods and beverages,Plant-based foods,Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Nuts and their products,Chocolate candies,Bars,Dietary supplements,Bodybuilding supplements,Nut bars,Protein bars","","Kosher","Finland,France,Spain,Switzerland","not-applicable","Sugary snacks","Biscuits and cakes","Sugary snacks,Biscuits and cakes",,"unknown","Protein bars","",""
5000159528368,"Peanut Butter Dark Chocolate","40 gram","fr:sachet-individuel-plastique","be-kind","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Bars,Chocolate candies,Cereal bars,Nuts-cereal-bars,Bars-covered-with-chocolate,Cereal-bar-with-almonds-or-hazelnuts,fr:Barres chocolatées aux fruits oléagineux","","No gluten,Kosher,Made in the EU,No colorings","Finland,France,Italy,Norway,Switzerland","d","Sugary snacks","Biscuits and cakes","Sugary snacks,Biscuits and cakes",,"unknown","fr:Barres chocolatées aux fruits oléagineux","",""
5410126116953,"Biscoff Spread في ٣٠ غرام ١٧٦ سعرة حرارية","400 g","Glass-jar,Hdpe-lid","lotus","Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner","","Vegetarian,Vegan,100% natural,Green Dot,No colorings,No-added-flavours","Australia,Czech Republic,Finland,France,Germany,Italy,Morocco,New Zealand,Spain,Sweden,United Kingdom","unknown","Sugary snacks","Sweets","Sugary snacks,Sweets",,"unknown","fr:Pâtes à tartiner","",""
5411188128977,"Alpro Sojadessert, Vanille-Geschmack, 525g","0.525 kg","Composite-carton,Green-dot","Danone-as","Condiments,Sauces","","No gluten,Vegetarian,Vegan,European Vegetarian Union,European Vegetarian Union Vegan,FSC,FSC Mix,No lactose","Finland,France,Germany,United Kingdom","b","Fat and sauces","Dressings and sauces","Fats and sauces,Dressings and sauces",,"unknown","Sauces","",""
5701073064856,"Pink Sugar Fondant","250 g","Cardboard","Dr. Oetker","Cooking helpers,Pastry helpers,Fondants","","","Finland,France","e","unknown","unknown","",,"unknown","Fondants","",""
5701073064863,"","250 g","Bag,Container","Dr. Oetker","Cooking helpers,Pastry helpers,Fondants","","","Finland,France","e","unknown","unknown","",,"unknown","Fondants","",""
5701073064870,"Green Sugar Fondant","250 g","Container","Dr. Oetker","Cooking helpers,Pastry helpers,fr:decors-pour-gateaux,fr:fondants-au-sucre","","","Finland,France","e","unknown","unknown","",,"unknown","fr:fondants-au-sucre","",""
5704190114466,"Maxim Proteinbar 40% Karamel 50g","50 g","Plastic","orkla-health-as","Snacks,Dietary supplements,Bodybuilding supplements,Protein bars","","No added sugar","Finland,France,Sweden","not-applicable","unknown","unknown","",,"unknown","Protein bars","",""
6408432202407,"PROfeel Protein pudding Chocolate flavour","180 g","es:06","Valio,Profeel","Dairies,Desserts,Dairy desserts,Puddings,Chocolate desserts,Creamy puddings,Chocolate creamy puddings,Dairy chocolate desserts","","Green Dot,No added sugar,No lactose,Made-in-finland","Andorra,Finland,Spain","a","Milk and dairy products","Dairy desserts","Milk and dairy products,Dairy desserts",,"unknown","Dairy chocolate desserts","",""
